Tweets,len,ID,Date,Source,Likes,RTs
Machine learning automation startup DataRobot raises $270M ahead of a likely IPO https://t.co/V2zdiu3NKk,104,1328884742872309768,2020-11-18 02:16:26,IFTTT,2,7
"TensorFlow is an open source library for numerical computation and large-scale machine learning.
😎😎😎
Register now :… https://t.co/sg4UfCDFqj",140,1328884707799433216,2020-11-18 02:16:18,Twitter for Android,0,1
Adding Common Sense to Machine Learning with TensorFlow Lattice https://t.co/oXFGiBAGhM,87,1328884550185984003,2020-11-18 02:15:40,DsGuide bot #2,0,1
Beyond CUDA: GPU Accelerated Python for Machine Learning on Cross-Vendor Graphics Cards Made Simple… https://t.co/ZQ0WrO029m,124,1328884052879872003,2020-11-18 02:13:42,Paper.li,2,6
"l Key Players, Trends, Share, Industry Size, Growth, Opportunities … -  https://t.co/DAsxrs4hrE #machinelearning #intoAInews",124,1328883972638650368,2020-11-18 02:13:23,into.AI,0,3
"What is content intelligence? Software that helps marketers produce better content, faster; through the application… https://t.co/5N6DXgLzam",140,1328883879667752961,2020-11-18 02:13:01,Buffer,0,2
@elonmusk Scrolling thru Twitter to see a meme that references ML/DL in a meme and automatically assume it couldn’t… https://t.co/nYNb6zEWRW,140,1328883814370865152,2020-11-18 02:12:45,Twitter for iPhone,0,0
Moving from Data Science to Machine Learning Engineering https://t.co/jTRmkYhyvD https://t.co/gcMCowSXKu,104,1328883812693053440,2020-11-18 02:12:45,Upflow,1,3
@elonmusk ML stands for Machine Learning 👩‍💻,44,1328883708028481543,2020-11-18 02:12:20,Twitter for Android,0,2
TO STAPLERS CONSTIPATION TURD PICKLE SOME PANTS CALLED A SPOTIFY. BOWEL MOVEMENT MORON HAVE COST AT LEAST DIARRHEA… https://t.co/tB5Znk90gh,139,1328883604189966336,2020-11-18 02:11:55,,0,1
Billions of dollars have been lost - both by consumers and businesses - to online scammers. Can big #data and machi… https://t.co/zBF4VfsdXQ,140,1328883571419992066,2020-11-18 02:11:47,Revive Social App,0,1
"@lexfridman @elonmusk No, ML stands for Machine Learning.",57,1328883519578394633,2020-11-18 02:11:35,Twitter for Android,0,0
What is machine learning and why does it matter for UX/UI designers? https://t.co/WJA5j6LRmg,92,1328883275155312641,2020-11-18 02:10:36,Buffer,20,5
Professor @lyria1 giving the @jonesday lecture warning what we shouldn’t do in relation to machine learning in the… https://t.co/WcKpwe2oUD,139,1328883256389865472,2020-11-18 02:10:32,Twitter Web App,0,1
"Get your monthly subscription to the Ai+ Training Platform to start learning from Olga Petrova, PhD, experienced re… https://t.co/DAUFa2SKCp",140,1328883121509572611,2020-11-18 02:10:00,HubSpot,2,1
How to use Learning Curves to Diagnose Machine Learning Model Performance https://t.co/rzYFqT5zPv,97,1328882995990654976,2020-11-18 02:09:30,Twitter Web App,17,8
"Google がAIを使って、COVID-19感染予測を公開
https://t.co/IsZfLxLSNR

ニュースとかで感染者数のみ見るより役に立つので
ダッシュボードをチェックしたい！

COVID-19 感染予測(日本版)
https://t.co/Rw4Nks6lXb",140,1328882654834421762,2020-11-18 02:08:09,Twitter Web App,0,0
Calculus &amp; Linear Algebra for Machine Learning from Scratch https://t.co/4Jf05EmsOm  #machinelearning #ad,109,1328882643103051776,2020-11-18 02:08:06,Postmatico,3,4
"Google がAIを使って、COVID-19感染予測を公開
https://t.co/qTtbJ0Q4XU

ニュースとかで感染者数のみ見るより役に立つので
ダッシュボードをチェックしたい！

COVID-19 感染予測(日本版)
https://t.co/kNupuplUK1",140,1328882591714349059,2020-11-18 02:07:53,Twitter Web App,1,0
@evanewashington Been thinking a lot about the Platonic underpinnings of machine learning/ artificial intelligence… https://t.co/dnow1Rmax1,139,1328882497904668674,2020-11-18 02:07:31,Twitter Web App,6,0
Twitter won't give us end to end encryption on messages is that they use the content of our messages to target adve… https://t.co/kLu7swFOSr,140,1328882328702169088,2020-11-18 02:06:51,Twitter for Android,0,0
Meet the Machine Learning Squad https://t.co/GN76Vi7p52,55,1328882293012893697,2020-11-18 02:06:42,Twitter for Android,3,1
Reproducible Data Science with Machine Learning - Being able to explain your own code a few months after you wrote… https://t.co/ePo8GTdn6O,139,1328882179280154624,2020-11-18 02:06:15,IFTTT,0,3
Building Machine Learning Powered Applications: Going from Idea to Product https://t.co/ekyXmhRKal #datascience #ad,115,1328882061344698369,2020-11-18 02:05:47,Postmatico,0,2
“Machine Learning” lernen und die Welt verändern https://t.co/3eF5sK020h,72,1328881986635665411,2020-11-18 02:05:29,WordPress.com,0,0
"Research from @ZoisBoukouvalas and the rest of the squad on #MachineLearning was also discussed in this article.  
https://t.co/4ruec0gTRi",138,1328881949591662598,2020-11-18 02:05:20,Twitter Web App,1,0
Moving from Data Science to Machine Learning Engineering https://t.co/lAhAGsKb6H https://t.co/Rg4sZhTaMK,104,1328881704250060802,2020-11-18 02:04:22,Upflow,0,2
From the Machine Learning &amp; Data Science glossary: Statistical Learning Theory https://t.co/J5i1UHzXms… https://t.co/huqlWOUIWE,131,1328881528672141314,2020-11-18 02:03:40,DeepAI,7,9
Meet the Machine Learning Squad https://t.co/Azf4s1yWCt,55,1328881455158734849,2020-11-18 02:03:22,Twitter for Android,2,0
Introduction to Linear Algebra for Applied Machine Learning with Python https://t.co/y1rBfeLw03 via @CodeBug88,110,1328881393150078979,2020-11-18 02:03:08,Twitter for Android,3,2
Finance : l’investissement en utilisant le machine learning https://t.co/GexNV6AVr0,83,1328881382211391489,2020-11-18 02:03:05,Revive Social App,0,0
@BankMercury @jamesbeshara One question is: do they understand how to scale customer support and do not automate it… https://t.co/647RPL56WO,140,1328881374904815616,2020-11-18 02:03:03,Twitter for Android,0,0
"Mapping Future Brisbane launches today with an interactive tool, historical research and machine learning experimen… https://t.co/sAzqNVWBOL",140,1328880752885452804,2020-11-18 02:00:35,Hootsuite Inc.,10,7
How #machinelearning can be used to break down #language barriers. #ML #cognitive #ai https://t.co/8maXmrQyqY,109,1328880683117400064,2020-11-18 02:00:18,IFTTT,0,0
Top 10 Data and Analytics Trends for 2021 - InformationWeek https://t.co/wW33KARS6B? #BigData #TechJunkieNews https://t.co/FWILboVPLz,133,1328880680160423937,2020-11-18 02:00:18,Buffer,0,0
@lexfridman @elonmusk machine learning,38,1328880678331502592,2020-11-18 02:00:17,Twitter Web App,0,0
Based in Lot Fourteen is global cybersecurity specialist DTEX Systems. They are aiming to double their workforce as… https://t.co/m5GU9LIYGF,140,1328880236318998528,2020-11-18 01:58:32,Twitter Web App,0,0
"Machine Learning: An Algorithmic Perspective, Second Edition (Chapman &amp; Hall/Crc Machine Learning &amp; Pattern Recogni… https://t.co/BDjapsXqDO",148,1328879875898421249,2020-11-18 01:57:06,Postmatico,4,2
BIT New Job Alert! Site Reliability Engineer (Machine Learning Platform) https://t.co/kOzBtsBPBc https://t.co/fg3Nl18CbM,120,1328879485500813314,2020-11-18 01:55:33,dlvr.it,2,2
Interested in AI and Machine Learning? This Saturday we are hosting free Virtual AI Bootcamp at 9am AEST (Friday 3p… https://t.co/2exZ6C6yuq,140,1328879445948522497,2020-11-18 01:55:23,Twitter Web App,6,2
More #ai: Machine learning guarantees robots' performance in unknown territory https://t.co/HzzXkxkhGC,102,1328879253996376064,2020-11-18 01:54:38,IFTTT,0,0
Intro to Machine Learning (ML Zero to Hero - Part 1) - https://t.co/J4z22H8KWH https://t.co/qk9k6Gsq6o,102,1328879014946213889,2020-11-18 01:53:41,,0,0
"@MartyTee2 But that could be off, I am not an expert on machine learning, I just enjoy reading about it",103,1328878800780857344,2020-11-18 01:52:50,Twitter for iPhone,0,0
machine learning r,18,1328878573256667136,2020-11-18 01:51:55,Twitter Web App,0,2
Machine learning automation startup DataRobot raises $270M ahead of a likely IPO https://t.co/jJFRfjxWS1,104,1328878427265409024,2020-11-18 01:51:21,Twitter Web App,0,1
"@DZoneInc @CodesCarla Machine learning should be renamed as ""Herd Learning"" instead",83,1328878294196838401,2020-11-18 01:50:49,Twitter for Android,0,0
COVID-19 感染予測 (日本版) の公開について https://t.co/7B0soTHYrF,51,1328877953325826049,2020-11-18 01:49:28,Twitter Web App,1,0
Machine learning guarantees robots' performance in unknown territory https://t.co/5sltcKegp5,92,1328877718046294018,2020-11-18 01:48:31,dlvr.it,0,1
Machine learning guarantees robots' performance in unknown territory https://t.co/FgVwebNFL2 #AI #Digital #Tech… https://t.co/Nj5W8QNLlf,136,1328877471664574464,2020-11-18 01:47:33,IFTTT,0,1
Belajar machine learning biar kayak nam do san,46,1328877407328112640,2020-11-18 01:47:17,Twitter for Android,0,0
"[2011.08304] Upendra yadav, Shashank Pathrudkar, Susanta Ghosh: An Interpretable Machine Learning Model for Deforma… https://t.co/oRdOav7gux",140,1328877190490980353,2020-11-18 01:46:26,arXivNewSubmissions3,0,0
"[2011.08426] Artem K. Pimachev, Sanghamitra Neogi: First-Principles Prediction of Electronic Transport in Experimen… https://t.co/0onI3VFJYD",140,1328877047096123393,2020-11-18 01:45:52,arXivNewSubmissions1,0,0
ウイスキー熟成を加速させるデータ駆動型プロセス開発のBespoken Spiritsが約2.8億円調達  |  TechCrunch Japan https://t.co/6zW6R18uuW @jptechcrunchより,112,1328877044059410432,2020-11-18 01:45:51,Twitter Web App,0,0
I was so excited for a second at work my machine learning model returned a 99.4% accuracy but I was testing on my t… https://t.co/RbebU2CwgI,140,1328876716123586563,2020-11-18 01:44:33,Twitter Web App,13,1
Machine learning AI in our attendant console for #Ringcentral. See your productivity skyrocket!… https://t.co/Ld0A9bURAZ,120,1328876695798091778,2020-11-18 01:44:28,BOCNodeTweet,0,0
Introduction to https://t.co/WLTvFgig7S or Machine Learning with .NET https://t.co/Pzmy7RrxpJ  #machinelearning #ad,115,1328876601866588165,2020-11-18 01:44:05,Postmatico,8,6
"@nwkautomaniac 1. What if there was a ""git"" ish version hashtags or keyword headlines and some machine learning tha… https://t.co/WFTBcJDecd",140,1328876126454812675,2020-11-18 01:42:12,Twitter for Android,0,0
@flcnhvy @elonmusk But Einstein is right unless the process is stochastic. It’s the ‘useful’ randomness which is he… https://t.co/EUV9MhYZ0Z,140,1328876054417707009,2020-11-18 01:41:55,Twitter for iPhone,1,0
"予測は作成できるだろうけど、こうやって公開できるのが強い
https://t.co/kddxRtilGa",52,1328875742323621889,2020-11-18 01:40:40,Twitter Web App,0,0
@cjchilvers I think I do so much without a consistent pattern that the machine learning was getting better over tim… https://t.co/Vg792TfeOV,140,1328875579932770304,2020-11-18 01:40:02,Twitter for iPhone,2,0
"Last, but not least, don't forget to register for my Workshop TOMORROW on machine learning skills for… https://t.co/VB03AaGJ0k",126,1328875363380826114,2020-11-18 01:39:10,Twitter Web App,16,9
Stay tuned for my @LI_learning course on Supervised  Machine Learning out soon! https://t.co/Z2h6SgrUYX,103,1328875361648529408,2020-11-18 01:39:10,Twitter Web App,6,2
"You can join me virtually for the Women in Tech Summit 2021. 

I'll be teaching an ML workshop on Learning Machine… https://t.co/8lIOv6sqM7",139,1328875338529533955,2020-11-18 01:39:04,Twitter Web App,4,0
"@thedontuan @crawf1sh But like chase said, I got no problem wearing a mask &amp; staying away from people. Laxing mitig… https://t.co/eugSwlg8D7",144,1328875330199826433,2020-11-18 01:39:02,Twitter for iPhone,1,0
"Complete #Python #Developer in 2020: Zero to Mastery
How to become a #Python3 Developer and get hired
Build 12+ pro… https://t.co/JzbTvIIjb4",140,1328874984769511431,2020-11-18 01:37:40,SocialPilot.co,9,34
Machine learning guarantees robots' performance in unknown territory https://t.co/zeDrv4Xl7D #AI,96,1328874861989666818,2020-11-18 01:37:11,IFTTT,0,0
Guide and automate decision-making by leveraging ML-driven intelligence and predictive technologies for SAP #S4HANA… https://t.co/Ywwh2MA3zk,140,1328874680560836609,2020-11-18 01:36:27,HubSpot,0,0
"地元の北海道が．．．．

COVID-19 感染予測 (日本版) の公開について @googlecloud https://t.co/Grq8Ju4zpK",77,1328874644305186816,2020-11-18 01:36:19,Twitter Web App,0,0
Startups: AI-tool maker Seldon raises £7.1M Series A from AlbionVC and Cambridge Innovation Capital: Seldon is a U.… https://t.co/uqwaUUKUbG,140,1328874323545780226,2020-11-18 01:35:02,dlvr.it,0,0
@Real_Futurist @elonmusk They are so finished. They need to decipher ML ( nope not Machine Learning ..... Meme Lord ),117,1328874256533315584,2020-11-18 01:34:46,Twitter for iPad,2,0
EVERSANA and WorldQuant Predictive significantly improve patient adherence and outcomes .... #AI #aiandthelaw… https://t.co/KBuBhZmWqK,134,1328873969198522371,2020-11-18 01:33:38,IFTTT,1,0
@mma_marxian Oh I really thought they meant a machine learning model,68,1328873718559477760,2020-11-18 01:32:38,Twitter for iPhone,1,0
Quién necesita la tonta machine learning? Ni quien quiera inteligencia artificial de todos modos :( https://t.co/sReEMutPlM,123,1328873663228207104,2020-11-18 01:32:25,Twitter for Android,0,0
Here's an article from Sudheera's talk on @googlecloud's collaboration with @nytimes photo archives - SO COOL using… https://t.co/p8gzIx8CPQ,140,1328873580533149696,2020-11-18 01:32:05,Twitter Web App,3,1
"@PonteParalela @ACersossimo @adriano9270 @leandroruschel Uma pergunta, sabe onde eu conseguiria pegar os dados de c… https://t.co/vdJnzQVFJb",140,1328873534853091329,2020-11-18 01:31:54,Twitter Web App,0,0
Machine learning and AI cannot replace one angry fn mf. They tryna learn tho. Interested in me for some reason.,111,1328873497087664130,2020-11-18 01:31:45,Twitter for Android,2,0
Extracting handwritten information through Amazon Textract via @AWSCloud #TextRecognition #AI #MachineLearning… https://t.co/Q3sNNhIqkb,135,1328873320360579076,2020-11-18 01:31:03,EveryoneSocial,3,0
"#Trending: Automated Data Science and Machine Learning Platforms Market Business Opportunities, Segmentation Analys… https://t.co/qWxsKBXGzD",140,1328873129616289793,2020-11-18 01:30:18,SA-V2-Sandbox,0,2
We explored what's new on the AI and ML desk to help FIs in fraud detection and prevention: https://t.co/OUQiJSdz8m… https://t.co/zkaotLdfUX,140,1328873116806893569,2020-11-18 01:30:14,Buffer,0,0
"How Data Engineers and Data Scientist Can Get Started with Azure Synapse Analytics, Azure Data Factory and Azure Ma… https://t.co/ElyHR9DuIs",140,1328873095843766274,2020-11-18 01:30:09,Hootsuite Inc.,2,1
RF Card based Reader with Bluetooth COSEC READER CB - Face Attendance Machine Supplier https://t.co/YrzisPTYIv via ampletrails,126,1328873039174406144,2020-11-18 01:29:56,Twitter for Android,0,0
COSEC PATH RDFM - Face Attendance Machine Supplier https://t.co/IUKVioge9v via ampletrails,90,1328872838309167105,2020-11-18 01:29:08,Twitter for Android,0,0
I cannot recommend enough the work of Przemek Biecek and his team on the responsible machine learning and explanati… https://t.co/8KIqwyHRmO,140,1328872819455881218,2020-11-18 01:29:04,Socialchief,1,0
"#Reforestation is important in mitigating #climatechange, but unfortunately hard to measure. @LifeAtPurdue shares h… https://t.co/qvgJZQEp4N",140,1328872806822633472,2020-11-18 01:29:01,Buffer,3,4
Grokking Machine Learning https://t.co/aMC6sTKGph #datascience #ad,66,1328872748391813120,2020-11-18 01:28:47,Postmatico,0,1
"Urban economics, historical data, and machine learning 
          (Decision) trees and (random) forests: Urban econ… https://t.co/9EZ2gtEbh5",140,1328872688442626048,2020-11-18 01:28:32,Revive Social App,0,0
Machine learning in #banking and marketing applications for 2021 and beyond https://t.co/2SfzcOdcPa via @jaivelu,112,1328872686588661762,2020-11-18 01:28:32,RTSEF,0,0
"@Dolphy_Cooder @tosiakic @covid19graphjp @carera964 @sekimuyuutaroo 他では全国は今週段付きの後に再上昇、北海道は今週一旦鈍化した後に再上昇など。
世界のGoogl… https://t.co/kbnOBrrHyu",140,1328872663515754498,2020-11-18 01:28:26,Twitter Web App,1,0
@SheilaGunnReid @ezralevant Maybe @JustinTrudeau is a @NavdeepSBains AI Hub lying learning machine?,99,1328872596616646656,2020-11-18 01:28:10,Twitter Web App,1,0
Predicting Heart Disease Using Machine Learning? Don’t! #MachineLearning #health #healthcare #learning via… https://t.co/bHy0axOKKs,131,1328872213223796736,2020-11-18 01:26:39,TwinyBots,1,4
"#Reading Dagli: Faster and easier machine learning on the JVM, without the tech debt | LinkedIn Engineering 
https://t.co/IJHy5v2tAK",132,1328871745311436800,2020-11-18 01:24:47,Twitter Web App,0,0
"As a @GCPcloud partner with a team of experienced, certified specialists, @intelia can help your team take advantag… https://t.co/hEriNL2MoK",140,1328871151506866176,2020-11-18 01:22:26,Twitter for iPhone,1,1
The future of human-machine interaction. The use of machine learning to model eye control and tracking will change… https://t.co/q8VO8Eo8al,139,1328871073065086976,2020-11-18 01:22:07,Twitter Web App,0,0
"@elonmusk Well, that's all great, but have you seen Machines learning machine learning? https://t.co/HEcoNj0dlt",111,1328870941204463616,2020-11-18 01:21:36,Twitter Web App,240,18
Learn Machine Learning For Free #ArtificialIntelligence #learning #machinelearning via https://t.co/bDTgBUIWtG https://t.co/tbJhmR37bH,134,1328870600157302785,2020-11-18 01:20:14,TwinyBots,0,0
COSEC PATH RDFE - Face Attendance Machine Supplier https://t.co/ByukHdnN7H via ampletrails,90,1328870558537187328,2020-11-18 01:20:05,Twitter for Android,0,0
"Interesting article, Machine learning guarantees robots' performance in unknown territory  https://t.co/peBn1Ao7yL",114,1328870338537672707,2020-11-18 01:19:12,Bot Libre!,1,0
"As engineers increasingly turn to machine learning methods to develop adaptable robots, new work makes progress on… https://t.co/NH4RuKJY32",139,1328870318354669569,2020-11-18 01:19:07,Studiorific,0,0
Machine learning guarantees robots' performance in unknown territory https://t.co/foPlypxHoM,92,1328870045632524293,2020-11-18 01:18:02,dlvr.it,0,1
"https://t.co/F3CmAZvYJk, machine learning startup backed by software pioneer Tom Siebel, files for IPO 

READ MORE:… https://t.co/Uzj8GaOZ2F",140,1328869874031005696,2020-11-18 01:17:21,IAMBLOG2TWITTER,0,0
Machine learning guarantees robots' performance in unknown territory https://t.co/EAixzGZOkQ #robotics,102,1328869840816369678,2020-11-18 01:17:13,IFTTT,0,0
@elonmusk By terming it as Artificial Intelligence and Machine is learning humans have implicity implied they are intelligent.Are we?,133,1328869683840225282,2020-11-18 01:16:36,Twitter Web App,0,3
"Being a lawyer, first we look at a definition of Machine Learning/ AI",69,1328869478071877633,2020-11-18 01:15:47,Twitter for Android,1,0
https://t.co/GKquxDKEuf UI + AI: Combine user experience design with machine learning to build smarter products #insights #userexperience,137,1328869460632100867,2020-11-18 01:15:43,UXnews api,0,1
What Rubber Bands Can Tell Us About Enterprise AI - InformationWeek https://t.co/qw7BzqL47t?… https://t.co/TVfifaqSbH,117,1328869289701601281,2020-11-18 01:15:02,Buffer,0,2
@eugenioleal Adoro essas análises preditivas da imprensa! Qual a técnica de machine  learning usam? Qual o algoritm… https://t.co/82dmhRHcPY,140,1328869264791646215,2020-11-18 01:14:56,Twitter for Android,1,0
Predicting Heart Disease Using Machine Learning? Don’t! https://t.co/QHlqYwnO9c https://t.co/27ei3aLOlq,103,1328868965855219712,2020-11-18 01:13:45,Upflow,0,0
"#FEATURED #COURSES
The #Data #Science Course 2020: Complete #DataScience Bootcamp
In demand skills: #Statistical… https://t.co/fOiqHCSXSE",137,1328868943436648451,2020-11-18 01:13:39,SocialPilot.co,3,6
Explainable Machine Learning for Early Assessment of COVID-19 Risk Prediction in Emergency Departments https://t.co/jXKd91jwpC,126,1328868873601380355,2020-11-18 01:13:23,Twitter Web App,0,0
@kalinah Wait did this person meant Marxist Leninist not Machine Learning?? I thought this was just about how easy… https://t.co/gY67Jd5y7h,139,1328868783444742147,2020-11-18 01:13:01,Twitter Web App,0,0
Machine learning AI in our attendant console for #Ringcentral. See your productivity skyrocket!… https://t.co/jVy3iDPsAS,120,1328868718252855296,2020-11-18 01:12:46,BOCNodeTweet,0,0
Machine learning will reaccomodate salesmen,43,1328868671142424577,2020-11-18 01:12:35,Disruption_Bot,0,0
Machine learning guarantees robots' performance in unknown territory  https://t.co/CtIAXOa6ES #news #artificialintelligence,123,1328868399439630336,2020-11-18 01:11:30,Zapier.com,0,0
Dual Transcriptomic and Molecular Machine Learning Predicts all Major Clinical Forms of Drug Cardiotoxicity… https://t.co/xeApUb9qxn,132,1328868312994914304,2020-11-18 01:11:09,Twitter Web App,6,3
Machine Learning with Business Applications | February 2021 | Bengaluru https://t.co/YDCXQrY7bE #executiveeducation,115,1328868288273682434,2020-11-18 01:11:03,ExecEd Navigator,0,0
"“Tiny Machine Learning: The Next AI Revolution” by @MatthewPStewart
https://t.co/LJJ3ntuPNy",91,1328868287078404099,2020-11-18 01:11:03,Twitter for iPhone,0,0
"In this On .NET live session, @Cassieview shows us how we can reuse existing machine learning models using #dotNET… https://t.co/GxizQLFFHT",139,1328868028835115016,2020-11-18 01:10:01,Sprinklr Publishing,21,11
@LividEye How's the course? I realized that CS50 also has an Intro to machine learning course that I plan to start next year.,125,1328868002142384129,2020-11-18 01:09:55,Twitter Web App,0,0
"@ranajayonroad You just reminded me, I need to complete my Coursera course on Machine Learning before 31 Dec. I kee… https://t.co/EK6RJgsq0t",140,1328867452051095554,2020-11-18 01:07:44,TweetDeck,0,0
8 Best Machine Learning Books For Beginners in 2020 #MachineLearning #deeplearning #learning via… https://t.co/S4UFCCnLgp,121,1328867304667557890,2020-11-18 01:07:09,TwinyBots,0,0
"2020/11/11 投稿 4位
LG(Machine Learning)
Hurricane Forecasting: A Novel Multimodal Machine Learning Framework… https://t.co/BoLl6rkoBu",131,1328867212350824449,2020-11-18 01:06:47,arxiv_pop,0,0
Machine learning guarantees robots' performance in unknown territory https://t.co/FeqOTHJzqI,92,1328867149272772608,2020-11-18 01:06:32,IFTTT,0,0
I'm a learning machine,22,1328867097708011522,2020-11-18 01:06:19,Twitter for Android,0,0
€8 Million VEDLIoT Project Looks to Use Machine Learning to Improve the Internet of Things -… https://t.co/8CE9ZmOXIQ,117,1328867081723539458,2020-11-18 01:06:16,ContentStudio.io,0,2
Predicting Heart Disease Using Machine Learning? Don’t! https://t.co/2O2z1Ngtwr https://t.co/BFqSfpomc4,103,1328866928341999616,2020-11-18 01:05:39,Upflow,0,0
Developers describe Neo4j's GDS 1.4 as making advanced graph-based machine learning techniques more accessible… https://t.co/L4WOT2UonY,135,1328866513005273090,2020-11-18 01:04:00,Buffer,1,0
"https://t.co/Rly0wCfQlx, machine learning startup backed by software pioneer Tom Siebel, files for IPO | ZDNet https://t.co/YDUhwlYayU",134,1328866359959281665,2020-11-18 01:03:24,Twibble.io,0,0
"Machine learning models to predict critical illness and mortality in COVID-19 patients 

READ MORE:… https://t.co/XCh1HRhDxw",124,1328866000993923072,2020-11-18 01:01:58,IAMBLOG2TWITTER,0,1
@elonmusk Is AI a form of machine learning? Or do you think it is something else?,81,1328865850074537984,2020-11-18 01:01:22,Twitter Web App,0,0
"@elonmusk Machine learning
https://t.co/A2oS3B8D41",50,1328865806893998081,2020-11-18 01:01:12,Twitter for Android,1,0
"@subtleferret For us, you being our ML Referent, ML refers to ""The referent standard for Machine Learning."" 

Also… https://t.co/xvILgnRFT6",139,1328865790959955969,2020-11-18 01:01:08,Twitter Web App,2,0
"#InteligenciaArtificial #MachineLearning #CienciadeDatos

https://t.co/lcBySfTTXV https://t.co/i7UueraXHB",105,1328865790922272768,2020-11-18 01:01:08,Hootsuite Inc.,0,0
Machine learning guarantees robots' performance in unknown territory https://t.co/S78Vdp2LaO #SofiaITC #Technology #Innovation,126,1328865769547911168,2020-11-18 01:01:03,dlvr.it,2,4
It's also worth noting that there are machine learning models that researchers themselves don't understand. Astroph… https://t.co/DqnjyBg8CB,140,1328865730146791424,2020-11-18 01:00:53,Twitter Web App,0,1
"NOTHING, EXCEPT MY GOLDFISH MONKEY AND FUZZY MOBILE MARKETING IN OATS SAVES O T E L O WEBDESIGN DANCER BRUSHES WALT… https://t.co/ObHieua4As",140,1328865654338797568,2020-11-18 01:00:35,,0,0
Missed out on #PyDataAustin? No worries - we have you covered! Check out Hao Jin's presentation on machine learning… https://t.co/mf8mKkGlv3,140,1328865614958653442,2020-11-18 01:00:26,SocialOomph,2,0
Hear @VerticaUnified and @alibaba_cloud describe how intelligence-driven organizations run #Vertica for fast &amp; mass… https://t.co/AggOykRr4Z,144,1328865612026834947,2020-11-18 01:00:25,EveryoneSocial,0,0
Machine learning guarantees robots' performance in unknown territory https://t.co/9VeigDt5PS,92,1328865515406643201,2020-11-18 01:00:02,dlvr.it,1,1
UCLA #epilepsy researchers have developed a machine learning system that can help distinguish epileptic seizures fr… https://t.co/pWLrGTdKL0,140,1328865505709416451,2020-11-18 01:00:00,Twitter for Advertisers (legacy),5,1
Machine learning in banking and marketing applications for 2021 and beyond https://t.co/kouef7LVgv #machinelearning,115,1328865458330669057,2020-11-18 00:59:49,Paper.li,0,0
Machine Learning. https://t.co/YdWJTaf3ez,41,1328865415670484994,2020-11-18 00:59:38,Twitter for Android,0,0
@zenxv @ryanwinsauer @ParkerMolloy @BidenPresidency @letsfunddetroit Stephen Hawkins likely wouldn't have known abo… https://t.co/y7lUZSW3sY,140,1328865265053016067,2020-11-18 00:59:02,Twitter Web App,1,0
"@path_selector it depends what u make it do, i’ve thought of a few simple but funny things u could have it do that… https://t.co/UvxZFUUnsq",139,1328865244614168580,2020-11-18 00:58:58,Twitter for iPhone,1,0
Machine learning guarantees robots' performance in unknown territory https://t.co/Zoet4myS8Z,92,1328864758812950529,2020-11-18 00:57:02,dlvr.it,0,0
Machine learning guarantees robots' performance in unknown territory https://t.co/TXFmcUZipu,92,1328864507104428036,2020-11-18 00:56:02,dlvr.it,0,0
Foi hacker ou machine learning https://t.co/yuMXKQHciL,54,1328864291068534785,2020-11-18 00:55:10,Twitter for Android,7,0
"To Remain a Technology Leader, Radiology Must Train Residents in #MachineLearning | @Dx_imaging https://t.co/WukAuTKquY",119,1328864256352280579,2020-11-18 00:55:02,Hootsuite Inc.,1,0
"some random guy from India:
""Hello guys, so now I will make you a tutorial about how to use machine learning in sim… https://t.co/zawbqYslg7",140,1328864016555409409,2020-11-18 00:54:05,Twitter Web App,1,0
Machine learning guarantees robots' performance in unknown territory https://t.co/CWNYcuMttn,92,1328863799831629824,2020-11-18 00:53:13,IFTTT,0,0
Predicting Heart Disease Using Machine Learning? Don’t! https://t.co/q2ZxGwjvUO https://t.co/2N8o36hrDB,103,1328863723835023361,2020-11-18 00:52:55,Upflow,0,0
Moving from Data Science to Machine Learning Engineering https://t.co/p2sxPXnuMj https://t.co/NsoKXU4ciz,104,1328863707259166720,2020-11-18 00:52:51,Upflow,0,1
#CyberDigest | Machine learning algorithm could provide Soldiers feedback | https://t.co/vGCjPC8gy0,99,1328863494138195973,2020-11-18 00:52:00,Buffer,1,1
"Also, we have a ton of other favorite examples of #MLUX or #ai #design - check out https://t.co/CVw2b4Krf7 👀🤖💖",110,1328863242291015680,2020-11-18 00:51:00,Twitter Web App,2,0
"@elonmusk Elon, where do i apply for a entry level machine learning engineer role? I think im the right fit, not un… https://t.co/SQeUsXAYn1",140,1328863197621854211,2020-11-18 00:50:50,Twitter for iPhone,1,0
"Can #MachineLearning drive value for you?

Probably not.

As a machine learning insider, I wrote a blog post offeri… https://t.co/XHB2qzXsFZ",140,1328863162041561089,2020-11-18 00:50:41,Twitter Web App,7,6
"You can’t eliminate bias from machine learning, but you can pick your bias https://t.co/kspic1zM2V https://t.co/6GSTzVYedt",122,1328863004008411137,2020-11-18 00:50:03,dlvr.it,0,0
Then I came to the conclusion that @TwitterSupport was doing it because 1) I had a cartoon Avi 2) In all three twee… https://t.co/G36Xh3AdDc,140,1328862177265061889,2020-11-18 00:46:46,Twitter for iPhone,1,0
"WOULD HAVE CHANGED COFFEE IN CHICKEN GUMBO. MACHINE LEARNING ONLY TO COVER FART IRELAND IN HIS GARDEN. THAN A YEAR,… https://t.co/kaMWypV8ME",140,1328862154183700480,2020-11-18 00:46:41,,1,1
